StringIndex,NumberIndex
유동커피 연남동,1692
브라운핸즈카페 도곡동,1693
스타벅스 청담사거리점 청담동,1694
제비다방 상수동,1695
밀탑 수서역점 수서동,1696
쥬청과 강남세곡점 자곡동,1697
파스쿠찌 청담사거리점 청담동,1698
레벨커피바 도선동,1699
커피림 송정동,1700
메가엠지씨커피 회기역점 휘경동,1701
스타벅스 외대정문점 이문동,1702
스타벅스외대점 외대점 이문동,1703
어빌리티커피 이문동,1704
엘가커피 외대점 이문동,1705
퍼프 서교동,1706
카페루앤비 구로동,1707
도카 서교동,1708
브루브로스커피 서교동,1709
퍼피프렌즈 송파동,1710
스타벅스 을지병원사거리점 논현동,1711
컴포즈커피 연남동,1712
샌드카베 성수동1가,1713
천계월 구의동,1714
버즈소커피 당산동4가,1715
공차 논현역점 논현동,1716
글린커피 개포동,1717
깡철이 서초동,1718
매머드익스프레스 남부터미널점 서초동,1719
메가엠지씨커피 교대역점 서초동,1720
벨라빈스커피 서초점 서초동,1721
설빙 남부터미널점 서초동,1722
시티갤러리카페 서초점 서초동,1723
아이라이크마운틴 한남동,1724
얌커피 자양동,1725
엔237카페앤베이커리 논현동,1726
카멜롯 서초점 서초동,1727
카페 오병호베이커리 서초동,1728
커피빈 코리아논현동팍스타워점 논현동,1729
투썸플레이스 서초구청점 서초동,1730
트래고드 도곡동,1731
티이거슈가 명동역점 충무로2가,1732
파스쿠찌 서초점 서초동,1733
파스쿠찌 양재역점 도곡동,1734
플랜에이스터디카페 서초케이프센터 서초동,1735
마키아티 역삼동,1736
잠바주스 코엑스점 삼성동,1737
타자도르 도곡점 도곡동,1738
어름 신길동,1739
이디야커피 대방역점 대방동,1740
할리스 대방역점 대방동,1741
할리스커피 대방역점 대방동,1742
레이첼리커피 우면동,1743
스미스바니스페셜티커피1호 양재점 양재동,1744
데어유고 미아동,1745
만랩커피 당산중앙점 당산동4가,1746
바코드커피 하왕십리동,1747
스트라다146 당산동4가,1748
컴포즈커피 영등포구청한솔빌딩점 당산동3가,1749
공간갑 을지로3가,1750
이디야커피 성공회대점 항동,1751
스타벅스미아사거리역점 미아사거리역점 미아동,1752
스타벅스미아역점 미아역점 미아동,1753
컴포즈커피 합정점 합정동,1754
내피커피 문래동2가,1755
누시 후암동,1756
골목카페 응암동,1757
놀숲 이태원점 이태원동,1758
리프커피 신당동,1759
커피빈 강남대로센터점 역삼동,1760
커피빈 강남대로점 서초동,1761
커피빈 코리아강남대로점 서초동,1762
커피빈 코리아서초동점 서초동,1763
투썸플레이스 강남역KR타워점 역삼동,1764
이디야커피 성균관대점 명륜2가,1765
메가엠지씨커피 은평역촌점 역촌동,1766
컴포즈커피 은평신사점 신사동,1767
라떼킹 안암동5가,1768
아마스빈 고대안암점 안암동5가,1769
이디야커피 여의도역점 여의도동,1770
카페우붓 상도동,1771
공차 사당본점 남현동,1772
와플대학 포도몰캠퍼스 신림동,1773
메가커피 가양역점 등촌동,1774
썬앤문SUN&MOON 삼전동,1775
커피조 삼전동,1776
티엠디저트랩 방이동,1777
벙커컴퍼니 압구정점 신사동,1778
카페 트레비 군자동,1779
트레비커피로스터스 군자동,1780
프레지커피 송파동,1781
쏘리에스프레소바 계동,1782
포크라이언 대현동,1783
이디야커피 미아꿈의숲해링턴점 미아동,1784
카페더문 방학동,1785
기기커피 역삼점 삼성동,1786
이디야커피 신사점 논현동,1787
투썸플레이스 용산아이파크몰점 한강로3가,1788
호이안로스터리 1호점 문정동,1789
빌리엔젤 신문로1가,1790
스타벅스 문화일보점 충정로1가,1791
아재커피 정동점 정동,1792
커피빈 코리아뉴압구정점 신사동,1793
수수커피강남N 타워점 역삼동,1794
스타벅스 노량진동점 노량진동,1795
언더프레셔 삼성동,1796
마이루틴 합정동,1797
라프리앙 구의동,1798
캠토 구의동,1799
가비아노 동숭동,1800
스타벅스 건대입구점 화양동,1801
스타벅스 사당역점 사당동,1802
쥬씨압구정2호점 압구정2호점 신사동,1803
밀피 화양동,1804
정배다방 석촌동,1805
킨더프레스 성수점 성수동1가,1806
텐퍼센트커피 역삼점 역삼동,1807
인덴트커피룸 망원동,1808
비엔나커피하우스 건대스타시티점 자양동,1809
빽다방 건대로데오점 자양동,1810
구움동 신림동,1811
아크페브 보광동,1812
루이스의사물들 주교동,1813
피르마 신사동,1814
서정적살롱 송파동,1815
디스위켄드 대조동,1816
아로이커피 녹번점 녹번동,1817
카페포조 응암동,1818
보통의낭만 양평동4가,1819
파티셔리마루 서교동,1820
아분드 한남동,1821
구할구 남산동2가,1822
리웨이커피 방이동,1823
오페라빈에스프레소바 서초동,1824
카페수 서초동,1825
커피와차 통의동,1826
승룡이네집 성내동,1827
버튼플레이 상계동,1828
스타벅스 은행사거리점 중계동,1829
쿠방플러스 상계동,1830
벌툰 까치산역점 화곡동,1831
이디야커피 이마트구로점 구로동,1832
컴포즈커피 방배카페거리점 방배동,1833
리지트커피 이태원동,1834
엘파티오 성수동1가,1835
바렌나에스프레소바 송파동,1836
틈커피 당산동1가,1837
소마드로잉카페 홍대점 서교동,1838
콘시드서울 한강로3가,1839
올딧세 한강로3가,1840
카페비밀 도곡동,1841
예셰숄 성수동2가,1842
원모어커피바 석촌동,1843
프롬라떼 연남동,1844
꽈배배 은행사거리점 중계동,1845
마리웨일237 노원점 상계동,1846
탐앤탐스 신촌로터리점 창천동,1847
탐앤탐스 신촌점 창천동,1848
끌레르봉봉 논현동,1849
인더스트 서교동,1850
카페소담 서교동,1851
카페엘팡 역삼동,1852
비닐하우스 문래동3가,1853
아티제 부영태평빌딩점 태평로2가,1854
커피집이공 신정동,1855
그릭데이 경희대점 회기동,1856
돌체돌체 성수동2가,1857
릿커피로스터스 봉천동,1858
카페수달 안국동,1859
커피더캠프 보라매롯데타워점 신대방동,1860
트롤비즈코리아 성수동1가,1861
문랜딩 보광동,1862
어웨이크커피바 혜화동,1863
메가엠지씨커피 수유사거리점 수유동,1864
비밀의화원리버타운 역삼동,1865
비트포비아 강남점 역삼동,1866
스타벅스 국립중앙의료원점 을지로6가,1867
오가다 서울인사동점 관훈동,1868
이디야커피 대치역점 대치동,1869
이디야커피 한티역점 대치동,1870
담쟁이집 견지동,1871
스타벅스 강남교보타워R점 서초동,1872
스타벅스삼청동점 삼청동점 삼청동,1873
알렉스더커피 성북점 성북동,1874
비에이블스터디카페샤로수길센터 신림동,1875
페이브베이커리 서울대점 신림동,1876
떼루와떼루와반포점 떼루와반포점 반포동,1877
스타벅스 강남에비뉴점 서초동,1878
스타벅스 서래마을입구점 반포동,1879
카페테인 정릉동,1880
탄탈라이즈르네테르커피 압구정동,1881
투썸플레이스 방배카페거리점 방배동,1882
스타벅스 롯데캐슬여의도점 여의도동,1883
스타벅스 여의도공원점 여의도동,1884
스타벅스 이촌점 이촌동,1885
인터랙트 논현동,1886
GS25 명륜성대점 명륜1가,1887
메가엠지씨커피동묘 숭인점 숭인동,1888
이디야커피 영등포아크로타워점 영등포동7가,1889
쥬씨&차얌 이문동,1890
이엔갤러리 평창동,1891
카페미드나잇 논현동,1892
커피빈 코리아중계동은행사거리점 중계동,1893
커피빈코리아강남역먹자골목점 코리아강남역먹자골목점 역삼동,1894
투썸플레이스 역삼테헤란로점 역삼동,1895
모아새 망원동,1896
더치앤빈흑리단길점 흑석동,1897
도로도로커피숍 노량진동,1898
보드게임카페홈즈앤루팡 신촌점 창천동,1899
커피101 서교동,1900
투썸플레이스 상암MBC점 상암동,1901
카페다오 혜화동,1902
헤이즐넛버터 회기동,1903
Fruits 서초동,1904
설빙 가로수길 신사동,1905
해머스미스커피아래 역삼점 역삼동,1906
드뷰 하월곡동,1907
설빙 광운대점 월계동,1908
쥬시 금천은행나무점 시흥동,1909
커피나무 건대역점 화양동,1910
커피나무 노원점 상계동,1911
콘레드커피 광운대점 월계동,1912
니들누들 목동,1913
메가엠지씨커피 용마산역점 면목동,1914
라플레르수 부암동,1915
있소커피 광장동,1916
브루잉세레모니 성수동2가,1917
헤리스헤이스 마곡동,1918
오늘도벨카롱 답십리동,1919
할리스커피 망우점 망우동,1920
고나카페 구산동,1921
손탁 서교동,1922
더클로짓 합정동,1923
카페가토 마곡동,1924
비엔나커피하우스 이수역점 방배동,1925
카페희다 당산점 당산동,1926
카페 817 면목동,1927
커피마마 돌곶이점 장위동,1928
테바커피 상봉동,1929
럭키스타커피로스터스 행당동,1930
카페 아데나 재동,1931
카페사근 사근동,1932
누하스 한남동,1933
이디야커피 공덕롯데캐슬 공덕동,1934
이디야커피 신도림메르디앙점 신도림동,1935
폴바셋 일원역점 일원동,1936
꾼낚시카페 홍대신촌점 창천동,1937
죽도령&커피 북가좌동,1938
커피사피엔스 가재울점 남가좌동,1939
더크림 장안동,1940
스플릿세컨드 연희동,1941
메가엠지씨커피 상계백병원점 상계동,1942
이디야커피 광산사거리점 수유동,1943
엘더스터디카페 영등포점 영등포동,1944
카페돌담콩 태평로2가,1945
STDO 성수동1가,1946
노아스로스팅 신사점 잠원동,1947
에피세리꼴라주 한남동,1948
빌리엔젤 서여의도점 여의도동,1949
어썸도넛서울 합정동,1950
인투고 용산동2가,1951
컴포즈커피 신당동점 신당동,1952
레드테이프 신길동,1953
카페쉼; 신길동,1954
백야드빌더 성수점 성수동1가,1955
커피나인이태원 이태원동,1956
커피빈 코리아대학로마로니에점 동숭동,1957
고래상점 서교동,1958
그릭데이 홍대점 서교동,1959
팔공티 서대문역점 충정로2가,1960
계단집 회현동1가,1961
리플렉트 서초동,1962
구테로이테 수유동,1963
메가엠지씨커피4.19사거리점 수유동,1964
메가엠지씨커피가 오리역점 수유동,1965
오커피랩 수유동,1966
와플대학 수유캠퍼스 수유동,1967
투썸플레이스 CGV수유 수유동,1968
투썸플레이스 수유사거리점 수유동,1969
우드베어망원 망원동,1970
데니스 커피암사점 천호동,1971
카페달담 천호동,1972
토즈모임센터건대점 건대점 화양동,1973
공차현대아울렛가산점 현대아울렛가산점 가산동,1974
메가엠지씨커피 금천독산점 독산동,1975
빽다방 구로KT점 신림동,1976
이디야커피 가산그레이트점 가산동,1977
카페코브 석촌동,1978
139COFFEE 전농동,1979
볼랫 답십리동,1980
언오프 전농동,1981
적정고요 전농동,1982
쿠도스커피로스터즈 공덕동,1983
카페베네 선릉역점 삼성동,1984
로얄마카롱 역삼동,1985
스타벅스 강남GT타워점 서초동,1986
스타벅스 역삼아레나빌딩점 역삼동,1987
이디야커피 양천향교역점 등촌동,1988
카페홈즈 마곡동,1989
캐시아커피하우스 등촌동,1990
커피하우스 캐시아 등촌동,1991
투썸플레이스 이태원역점 이태원동,1992
바나프레소 역삼점 역삼동,1993
메리고라운드 연남동,1994
소보로인 당산동4가,1995
원스커피 미아점 길음동,1996
지니앤캐터피스 미아동,1997
카페비쥬 내발산동,1998
놀숲 강남교보타워점 서초동,1999
디오델커피 독산동,2000
카페 플레이온보드게임 구로동,2001
맛차차 성수동1가,2002
어야가자 역삼동,2003
팔짱 성산동,2004
원스어데이 화곡동,2005
스타벅스 강남구청정문점 청담동,2006
스타벅스 건대스타씨티점 자양동,2007
스타벅스 잠실점 신천동,2008
담대하게커피워크 응암동,2009
코페아신드롬 마포점 성산동,2010
퍼스널커피 망원동,2011
피어커피광희문 신당동,2012
와플대학 명보사거리캠퍼스 초동,2013
스타벅스 마포경찰서후문 아현동,2014
스타벅스마포일진빌딩점 마포일진빌딩점 도화동,2015
메가엠지씨커피 당산중앙점 당산동5가,2016
빽다방 신림대학점 신림동,2017
엔제리너스 노량진점 노량진동,2018
탐앤탐스 양재위메스점 양재동,2019
멜팅팟 평창동,2020
에이더블유케이 용산동3가,2021
와플에구름 신사동,2022
투썸플레이스 강남KI타워점 서초동,2023
너드커피스탠드 청파동2가,2024
잠바주스 연세세브란스점 신촌동,2025
위드그레텔 쌍문동,2026
커핀그루나루 올림픽공원역점 방이동,2027
메가엠지씨커피 황학사거리점 하왕십리동,2028
이디야커피 동묘역점 숭인동,2029
스타벅스 가재울뉴타운점 남가좌동,2030
에프터눈커피 동교동,2031
여진카페 중곡동,2032
카페 라이더 서계동,2033
턴온 성수동2가,2034
두나미스커피 보라매점 신길동,2035
스타벅스신대방삼거리역점 신대방삼거리역점 상도동,2036
카페 유유얼셀프 신길동,2037
투썸플레이스 명동대연각타워점 충무로1가,2038
투썸플레이스충정로역점 충정로역점 충정로3가,2039
엔터타로 서초동,2040
더벤티 롯데마트김포공항점 방화동,2041
더벤티 양천향교역점 마곡동,2042
메가엠지씨커피가양초점 가양동,2043
메가커피등촌 성당점 등촌동,2044
바빈스 가양점 가양동,2045
바빈스커피 가양점 가양동,2046
샵힘이나는커피생활 발산역점 마곡동,2047
아이캔커피 마곡점 등촌동,2048
커피사피엔스등촌데시앙플렉스점 등촌동,2049
컴포즈커피 등촌3동점 등촌동,2050
스타벅스 길음역점 돈암동,2051
쿠스누어 송파동,2052
오시요거트 성수동1가,2053
유스트레스 성수동2가,2054
포동푸딩 용산점 한강로3가,2055
패트릭스와플 여의도동,2056
스타벅스 대치대원빌딩R점 대치동,2057
스타벅스 순천향입구점 한남동,2058
스타벅스 청담점 청담동,2059
스타벅스 코엑스몰점 삼성동,2060
니블스 신사동,2061
단일서울 성수동1가,2062
소크 신당동,2063
파오리 신당동,2064
빌리엔젤 마곡역점 마곡동,2065
빽다방 우장산역점 화곡동,2066
스타벅스 우장산역점 내발산동,2067
보헤미안박이추커피공장 상암동,2068
세모디 마포구청역점 성산동,2069
오늘:커피 성산동,2070
커피하오 목동,2071
컴포즈커피 목동깨비시장점 목동,2072
매개체커피 신사동,2073
톤앤매너 서교동,2074
미남당&배배꼬 상수동,2075
카페봄 역삼동,2076
메가커피 망원역점 망원동,2077
테일숍 창전동,2078
메가엠지씨커피 송파역점 가락동,2079
스타벅스 압구정2점 신사동,2080
스타벅스 압구정윤성빌딩점 신사동,2081
바람커피 연남동,2082
바람커피원두상점 연남동,2083
더블루스 상수동,2084
투썸플레이스 등촌역점 등촌동,2085
포퀸스보드카페 등촌점 등촌동,2086
디디카페 정릉동,2087
빽다방 돈암아리랑점 돈암동,2088
노란꼬무줄 송파동,2089
더카페 송파가락점 송파동,2090
메가엠지씨커피석촌고분역 석촌동,2091
이디야커피 삼전역점 삼전동,2092
카페 부라더타코야끼&캔 송파동,2093
투썸플레이스 삼전역점 삼전동,2094
할리스 방이역점 오금동,2095
김화자카페 창동,2096
마이머랭 쌍문동,2097
이너모스트 공릉동,2098
마름모커피 상암동,2099
리틀채스우드 성내동,2100
메가엠지씨커피 강동구청점 성내동,2101
스타벅스 석촌호수점 송파동,2102
이디야커피 강동구청점 성내동,2103
채스우드커피 성내동,2104
커피로드463 성내동,2105
커피빈 올림픽공원북2문앞 성내동,2106
커피빈코리아올림픽공원북 성내동,2107
컴포즈커피 강동구청점 성내동,2108
피넛커피 강동점 고덕동,2109
피에로커피 성내동,2110
할리스 고덕그라시움후문점 고덕동,2111
메가엠지씨커피강남 세곡점 세곡동,2112
컴포즈커피 문정동,2113
컴포즈커피 문정테라타워점 문정동,2114
빽다방 개봉역점 개봉동,2115
컴포즈커피 개봉시장점 개봉동,2116
투썸플레이스 구로역점 구로동,2117
스타벅스 마포염리점 염리동,2118
이디야커피 강서가양동점 가양동,2119
젤르 가양동,2120
스타벅스 동숭로아트점 동숭동,2121
스타벅스 쌍문역점 창동,2122
해마티룸 혜화동,2123
메가MGC커피답십리초점 답십리동,2124
메가엠지씨커피 답십리사거리점 답십리동,2125
빽다방 답십리사거리점 답십리동,2126
마이호밀 종암동,2127
더벤티 양재우면점 양재동,2128
모호 양재동,2129
어퍼룸 성수동2가,2130
엔제리너스 역삼점 역삼동,2131
엔제리너스강남역사거리점 강남역사거리점 역삼동,2132
CAFEWONDER카페원더 카페원더 양재동,2133
바하마스 길동,2134
오우아 방배동,2135
카미노커피로스터스 방학동,2136
홈 문래동4가,2137
이화다방 을지로2가,2138
타이거슈가 삼성점 삼성동,2139
할리스 청담삼성로점 삼성동,2140
투썸플레이스 공덕풍림빌딩점 공덕동,2141
스타벅스 서울역서부점 서계동,2142
알버트파크 연남동,2143
스타벅스 용산해링턴스퀘어점 한강로3가,2144
히포커피서울대점 서울대점 신림동,2145
디저트39 등촌역점 염창동,2146
빽다방 강서블루나인점 염창동,2147
스타벅스 을지로내외빌딩점 을지로2가,2148
와플대학 등촌역캠퍼스 목동,2149
카페모니에 염창동,2150
팔공티 염창점 염창동,2151
골든서울호텔 염창동,2152
레드엘리펀트 목동,2153
투썸플레이스 신대방삼거리점 상도동,2154
플렘므 연남동,2155
도식화 서교동,2156
보통공간 연남동,2157
커스텀커피 합정점 서교동,2158
한남베르그 한남동,2159
스타벅스 서초구청점 서초동,2160
투썸플레이스 뱅뱅사거리점 서초동,2161
투썸플레이스 양재사거리점 도곡동,2162
모프커피앤베이크샵 신길동,2163
커피집도씨 신대방동,2164
커피빈 삼성전자강남사옥점 서초동,2165
스타벅스 독립문역점 교북동,2166
카페클라츠 갈현동,2167
웨일즈커피 서초점 서초동,2168
가나슈블랫 연남동,2169
림벅와플 합정점 합정동,2170
모몽 청파동3가,2171
엔티커피 종로6가,2172
코스믹라떼 서교동,2173
틴패낼리 신월동,2174
더벤티 노원문화의거리점 상계동,2175
더벤티 중계은행사거리점 중계동,2176
"밸리,커피집 가산동",2177
카페멍스 상계동,2178
벨라디저트카페 벨라디저트 독산동,2179
이디야커피 송파한양점 송파동,2180
커피베이 송파여성문화회관점 송파동,2181
갤러리커피하우스 성북동,2182
세네동 옥인동,2183
아름다운차갤러리 인사동,2184
프롬하츠커피신설동지웰홈스점 신설동,2185
소소정찻집 사당동,2186
메가엠지씨커피 가락중앙점 가락동,2187
메가엠지씨커피 굽은다리역점 명일동,2188
메가엠지씨커피 뚝섬역점 성수동1가,2189
스타벅스 아시아선수촌점 잠실동,2190
스타벅스선릉로점 선릉로점 역삼동,2191
엔제리너스 대한제당점 신천동,2192
이디야커피 잠실나루역점 신천동,2193
투썸플레이스 삼성도심공항점 삼성동,2194
회현카페 회현동1가,2195
디저트킴 대방동,2196
반달커피서울 자양점 자양동,2197
보스커피&브런치 봉천동,2198
부라더스 우이동,2199
블랑슈크레 중계동,2200
엘카페 성수동1가,2201
이디야커피 송파헬리오시티점 석촌동,2202
카페요이 합정동,2203
블레이크커피 능동,2204
이오월 상암동,2205
글래드유케임 용산동2가,2206
스타벅스 무교동점 무교동,2207
탐앤탐스 용산아이파크몰점 한강로3가,2208
공차 녹번역점 응암동,2209
루디먼트 성수동2가,2210
아마스빈 구산역점 구산동,2211
할리스커피 무악재역점 홍제동,2212
세컨클락 신원동,2213
하피 성수동1가,2214
로일즈 연남동,2215
카페이즈니 베이킹랩 동교동,2216
에이투지카페 태평로1가,2217
만랩커피 상암사보이시티DMC점 상암동,2218
매머드익스프레스 상암사보이시티점 상암동,2219
벨에시크 남가좌동,2220
선휴커피 남가좌동,2221
스타벅스 목동트라팰리스점 목동,2222
와밀 마곡동,2223
커피볶는그랑 동교동,2224
로우커피한남 한남동,2225
무궁화로스터즈 창동,2226
처음커피 상계동,2227
만랩커피선릉아크로텔점 선릉아크로텔점 삼성동,2228
투썸플레이스 선릉로점 역삼동,2229
브링미커피 자양점 자양동,2230
커스텀커피 잠실나루점 신천동,2231
더카페 방이점 오금동,2232
랭스터디카페 이대점 대현동,2233
이디야커피 백련산아이파크점 응암동,2234
커피팝 연희동,2235
빨간벽돌 신대방동,2236
워너커피 상도동,2237
스타벅스 구파발사거리 진관동,2238
스타벅스 한국프레스센터점 태평로1가,2239
투썸플레이스상암E&M점 상암E&M점 상암동,2240
이디야커피 불광중앙점 불광동,2241
영플랜츠&갤러리영 쌍문동,2242
하이 오커피돈암점 돈암동,2243
강남커피 역삼동,2244
사라네과자점 봉천동,2245
쥬씨 새절역점 신사동,2246
스타벅스 봉은사역점 삼성동,2247
스타벅스 선유도역1번출구점 양평동5가,2248
이디야커피 만리동고개점 만리동2가,2249
쥬씨 영등포시장역점 영등포동5가,2250
커피빈코리아인사점 코리아인사점 낙원동,2251
공차 마포역점 도화동,2252
카페심볼 원효로1가,2253
커피더맨 원효로1가,2254
커피온리 서울시립대점 전농동,2255
불암산정원지원센터 중계동,2256
컴포즈커피 길동중앙점 길동,2257
컴포즈커피 자양하늘채점 자양동,2258
엔제리너스 청구역점 신당동,2259
탐앤탐스한성대점 한성대점 동소문동3가,2260
99트레인 동교동,2261
한강에스프레소 망원동,2262
레이크커피바 서교동,2263
4콤마2 상월곡동,2264
아티제 대신파이낸스센터점 저동1가,2265
할리스커피용산더프라임점 용산더프라임점 원효로1가,2266
요거트맨 문정점 문정동,2267
커피랩스로스터리 합정점 서교동,2268
그릿커피랩 신림점 신림동,2269
메가엠지씨커피 서울시립대점 전농동,2270
청파동커피 청파동2가,2271
사가정명보드게임 면목동,2272
이디야커피 구로궁동점 궁동,2273
빽다방 구의역점 자양동,2274
최가커피 자양동,2275
카페 열두달 자양동,2276
카페구들 자양동,2277
마이크로브레이크커피 양재동,2278
매머드익스프레스매헌역점 양재동,2279
스타벅스 청량리역사점 전농동,2280
카페숨 등촌동,2281
카페 혜화로 명륜1가,2282
빽다방신림역1호점 신림역1호점 신림동,2283
설빙 명지대점 남가좌동,2284
버몬커피 능동,2285
맥코이커피 연남동,2286
멍멍이다방 화곡동,2287
아마도 등촌동,2288
탐앤탐스 강서구청점 화곡동,2289
달콤커피 종로종각점 관철동,2290
랭스터디카페 신림점 신림동,2291
커피베이 중화역점 중화동,2292
설빙 응암역점 신사동,2293
잉크커피 구로동,2294
양승진커피 번동,2295
리트웨이 내발산동,2296
아르코 노량진동,2297
이디야커피 장승배기역점 상도동,2298
카페게이트 고대안암점 안암동5가,2299
카페단색 합정동,2300
커피빈 대치역점 대치동,2301
제이드립 하월곡동,2302
이디야커피 신림남부초교점 신림동,2303
메가엠지씨커피 금호역점 금호동4가,2304
버티컬 서교동,2305
스타벅스 은평이마트점 응암동,2306
카페 백련스터디 응암동,2307
커피에반하다 은평신사점 신사동,2308
빽다방 신설동역1호점 신설동,2309
스타벅스 동빙고점 동빙고동,2310
배봉커피 장안동,2311
커피향기 휘경동,2312
스타벅스 노원역점 상계동,2313
스타벅스 상도역점 상도1동,2314
컵오브컴포트 상도1동,2315
투썸플레이스서울대역중앙점 서울대역중앙점 봉천동,2316
올어바웃어스 연남동,2317
C27 현대시티아울렛가산점 가산동,2318
스타벅스 문정로데오점 가락동,2319
나리당 사당동,2320
타임스터디카페 마곡점 마곡동,2321
파스쿠찌테크노마트점 테크노마트점 구의동,2322
컨템포 성수동2가,2323
베이글카페 화양동,2324
빽다방 화양사거리점 성수동2가,2325
작심스터디카페 화양점 화양동,2326
커피나무 어린이대공원역점 군자동,2327
이디야커피 송정역점 공항동,2328
이디야커피 이수중앙점 사당동,2329
네가있어고마워 양평동6가,2330
스타일커피 삼성동,2331
아티제 도산로점 신사동,2332
디저트39 불광점 불광동,2333
공차 서강대점 신수동,2334
이디야커피 용산원효점 원효로4가,2335
카페 쏭스디저트 신창동,2336
컴포즈커피 마포신수점 신수동,2337
22번가 신내동,2338
블루샥 망우역점 망우동,2339
어페어커피 성수동2가,2340
이프노즈커피 묵동,2341
인디펜던트커피 전농동,2342
잇덴굿 상봉점 상봉동,2343
재나양과점 면목동,2344
커피플랜트 도곡동,2345
카페 우드진마곡나루점 마곡동,2346
온오프커피 남영동,2347
쥬씨강남역세무서점 강남역세무서점 역삼동,2348
헬로방방 마포아현점 아현동,2349
굴리엘모 신도림테크노마트점 구로동,2350
브이커피 등촌동,2351
카페굴리엘모 구로동,2352
코코버블티 홍대점 서교동,2353
투썸플레이스올리브영본점 올리브영본점 명동1가,2354
그래그릭 중곡동,2355
면곡당 중곡동,2356
스미다 중곡동,2357
스타벅스 아차산역점 구의동,2358
심;심 능동,2359
에이요커피 군자동,2360
이디야커피 중곡중앙점 중곡동,2361
쥬씨군자역점 군자역점 능동,2362
청년다방 중곡점 중곡동,2363
카페올 중곡동,2364
피코야 중곡동,2365
피크닉베이크 연희동,2366
더스키&커피 동숭동,2367
스타벅스 마로니에공원점 동숭동,2368
레어그루브 신길동,2369
에이바우트커피 선유도점 양평동4가,2370
카페 오롯이 청량리동,2371
해머스미스커피역삼 테헤란로점 역삼동,2372
빨라쪼델프레도 코엑스몰점 삼성동,2373
스타벅스 교대점 서초동,2374
에쎄레젤라또 명동2가,2375
유캔두잇 서초교대점 서초동,2376
아이캔커피 용산점 용문동,2377
메가커피 신설동역점 신설동,2378
커피볶는야곱 중계동,2379
투썸플레이스 보문역점 보문동2가,2380
이디야커피 역삼역점 역삼동,2381
타이거에스프레소 이태원동,2382
텐퍼센트커피 하월곡점 하월곡동,2383
핸섬로스팅커피 제기동,2384
퍼피커피 홍익동,2385
돌스트 역삼동,2386
카페브릭 신내동,2387
다정다감 마곡동,2388
댄싱컵 마곡점 마곡동,2389
라떼유 등촌동,2390
블루샥마곡 중앙점 마곡동,2391
숨 가양동,2392
스윗라운드 등촌동,2393
앤덴커피 마곡동,2394
예루커피컴퍼니 마곡동,2395
커비커피 가양동,2396
클라소피 신대방동,2397
폴바셋 강서부민병원점 등촌동,2398
히뽀1997 본동,2399
힐브레드 마곡동,2400
모리셔스브라운 방이점 오금동,2401
카페라모엘 오금동,2402
사비오커피 저동2가,2403
소금다방 소공동,2404
스타벅스 도산사거리점 논현동,2405
할리스커피 아시아선수촌점 잠실동,2406
이디야커피 응암역점 역촌동,2407
커피베이 증가점 북가좌동,2408
내사랑 대현동,2409
크렘크럼블 신사동,2410
가비노 연희동,2411
슈타인도르프 방이동,2412
갸또마마 명일동,2413
잭카페 가산동,2414
그릿시냇가까페 신정동,2415
놀숲 신정네거리역점 신정동,2416
스타벅스 당산점 당산동6가,2417
스타벅스 목동역점 신정동,2418
스타벅스 문래동점 문래동3가,2419
보드멜 마곡동,2420
주니아 마곡점 마곡동,2421
파파인 마곡동,2422
라스베이글 성수점 성수동2가,2423
모므로살롱 성수동1가,2424
올로 성수동2가,2425
커피오스 성수동1가,2426
G-CAFE 신림동,2427
궁전다방 신림동,2428
나폴레옹키오스크 태평로1가,2429
댄앤데얼 잠실동,2430
메가엠지씨커피삼전역점 삼전동,2431
메가엠지씨커피잠실새내역점 잠실동,2432
앙상블커피 삼전동,2433
오슬로우커피H비지니 스파크점 문정동,2434
이로리로스터스 잠실동,2435
카페 2.7 석촌동,2436
카페 드플로르 신림동,2437
카페 엘로이 독산동,2438
카페 인팩토리 상수동,2439
카페에이엠730 독산동,2440
커핀그루나루신천점 신천점 잠실동,2441
에그맛있다 청파동2가,2442
커피내풀로 등촌동,2443
커피베이 가양더리브점 가양동,2444
더데이즈커피 도곡동,2445
더빈마켓 독산동,2446
투썸플레이스현대 지식산업센터 독산동,2447
BOUNTE 마곡동,2448
스타벅스마포아크로타워점 마포아크로타워점 도화동,2449
이디야커피 합정역점 서교동,2450
아브릴Avril 마곡동,2451
김.COFFEE 동선동5가,2452
베이크블로우 동선동4가,2453
폴바셋 NC타워삼성점 삼성동,2454
마노스커피 명일동,2455
미츠커피앤바 상일동,2456
튠업카페 이문동,2457
플로릭카페 이문동,2458
파브커피 공릉동,2459
타로카페드뷔시산장 행당동,2460
메가엠지씨커피 서울대입구역점 봉천동,2461
포츠커피 상봉동,2462
쥬씨망원 시장점 망원동,2463
스타벅스 금천시흥점 시흥동,2464
이디야커피 시흥사거리점 시흥동,2465
이디야커피 시흥점 시흥동,2466
커피나무 죠셉의 성북동,2467
투썸플레이스 도곡타워팰리스점 도곡동,2468
메가엠지씨커피 노량진점 노량진동,2469
서교로터리커피바 서교동,2470
아이도넛케어 이태원동,2471
이디야IBK고객센터 한남동,2472
타이거슈가강남고속터미널 반포동,2473
폴바셋 용산아이파크몰점 한강로3가,2474
