StringIndex,NumberIndex
느티나무 도서관점 신림동,1680
뮤어 상계동,1681
빽다방 신설동역1호점 신설동,1682
소마드로잉카페 명동점 을지로2가,1683
이너모스트 공릉동,1684
투썸플레이스 수락산역점 상계동,1685
할리스커피 수락산역점 상계동,1686
린도 사당동,1687
빽다방 강남역지하도점 역삼동,1688
엔트런스 서초동,1689
요거트맨 강남점 역삼동,1690
더카페 가산노블루체점 가산동,1691
메가엠지씨커피 양천향교역점 마곡동,1692
스타벅스 가양역점 등촌동,1693
카페게이트 강서한강자이점 가양동,1694
커피베이 가양더리브점 가양동,1695
탐앤탐스 마곡이너매스점 마곡동,1696
투썸플레이스 강서등촌한빛점 등촌동,1697
"눈내리는숲,설래임 홍대본점 서교동",1698
루시드 상수동,1699
스타벅스 안국점 재동,1700
스타벅스명동길점 명동길점 충무로2가,1701
스타벅스합정메세나몰점 합정메세나몰점 서교동,1702
아마스빈 상수역점 상수동,1703
에그드랍 상수역점 상수동,1704
윅앤드위켄드 상수동,1705
이디야커피 교육개발원사거리점 양재동,1706
카페사부작 영등포동6가,1707
투썸플레이스양재역점 양재역점 양재동,1708
랜드온커피 행당동,1709
브로벨커피 성수동2가,1710
브로벨커피BroBellCoffee 성수동2가,1711
계단집 회현동1가,1712
고양이정원 개화동,1713
빽다방 약수역점 신당동,1714
숙대앞맛있는샌드위치 청파동2가,1715
카페심볼 원효로1가,1716
커피공장 신당동,1717
커피니 숙대점 청파동2가,1718
커피온리 동대문점 쌍림동,1719
투썸플레이스 약수역점 신당동,1720
투썸플레이스 충무로역점 필동2가,1721
할리스커피 약수역점 신당동,1722
더킴카페 응암동,1723
디저브 동교동,1724
미네르바 창천동,1725
컴포즈커피 이수총신대점 사당동,1726
콜렉티보 타임스퀘어점 영등포동4가,1727
히어로보드게임카페 홍대2호점 동교동,1728
4F카페 방산동,1729
바이러닉에스프레소바 여의도점 여의도동,1730
커피팝 연희동,1731
파이드파이퍼 한강로3가,1732
내곡숲 내곡동,1733
모랩스튜디오 서교동,1734
비스트로33 신원동,1735
세컨클락 신원동,1736
이리카페 상수점 상수동,1737
이젤커피앤바 망원동,1738
스타벅스 명일이마트점 명일동,1739
쎄븐스퀘어 태평로2가,1740
투썸플레이스 충정로센트럴플레이스 중림동,1741
스타벅스 구역삼세무서점 역삼동,1742
이디야커피 가산대륭19차점 가산동,1743
커피빈 코리아차병원점 역삼동,1744
스타벅스 영등포KT점 영등포동8가,1745
예일타운커피랩 당산동4가,1746
커피마글 가락동,1747
리어커피 망원동,1748
하이힐 이태원동,1749
녹음커피바 녹번동,1750
온도차 녹번동,1751
우주라이크커피 독립문역점 무악동,1752
투썸플레이스 서울역센트럴자이점 만리동2가,1753
헤이븐 창성동,1754
파롤앤랑그 연남동,1755
스타벅스 영동2교점 양재동,1756
스타벅스 학동역점 논현동,1757
스타벅스서울중앙우체국점 서울중앙우체국점 충무로1가,1758
투썸플레이스 숙대입구역점 남영동,1759
우디집 성수동1가,1760
미니말레커피뢰스터 서초동,1761
카페 포레스트 상도동,1762
트러스트커피 신대방동,1763
카페희다 마곡점 마곡동,1764
coppercoffee 명륜1가,1765
달걀책방 연희동,1766
동네커피 원서동,1767
매일카페 연남동,1768
피스피스연남 연남동,1769
버블티킹신촌점 신촌점 창천동,1770
성곽마을삼층까페 부암동,1771
스타벅스신대방삼거리역점 신대방삼거리역점 상도동,1772
요거프레소 장승배기역점 상도동,1773
할리스커피노량진역점노량진역점 노량진역점 노량진동,1774
헤븐리가든 상도동,1775
바빈스 커피관악구청점 봉천동,1776
빨라쪼델프레도 코엑스몰점 삼성동,1777
이디야커피 오목교대학학원점 목동,1778
카페 산다서울대입구점 봉천동,1779
커스텀커피봉천e편한세상점 봉천동,1780
커피프리덤 신림동,1781
티테리아 잠실점 신천동,1782
캠토 구의동,1783
커피마켓 화양동,1784
티룸 성수동1가,1785
끼룩하우스 익선동,1786
빽다방월계광운대점 월계광운대점 월계동,1787
코르키 중계동,1788
에그마카슈 남대문점 남창동,1789
플로우 연남동,1790
라치몬트 봉천동,1791
뽀르뚜아 동교동,1792
최가커피 자양동,1793
라우더커피바 봉천동,1794
먼셀커피 사당동,1795
씨크스페셜티커피 봉천동,1796
제비다방 상수동,1797
카페이야기 이야기 신림동,1798
커피버넷 봉천동,1799
푀유파티세리 봉천동,1800
레드애플을지 트윈타워점 을지로4가,1801
스틸커피 안암동3가,1802
베베베 한남동,1803
포스트노빌즈 망원동,1804
리브스 망원동,1805
스타벅스 구로호텔점 구로동,1806
스타벅스 남영동점 갈월동,1807
스타벅스 선유도역점 양평동4가,1808
스타벅스 태평로점 태평로2가,1809
지오북카페 봉천동,1810
카페코드 방배동,1811
커피베이 서울역점 동자동,1812
탐앤탐스 사당역점 방배동,1813
할리스 김포공항점 공항동,1814
할리스커피 김포공항점 공항동,1815
머스타시 오금동,1816
모리셔스브라운 방이점 오금동,1817
멜팅팟 평창동,1818
베스킨라빈스 응암역점 역촌동,1819
설빙 응암역점 신사동,1820
커피빈코리아상암동SBS 상암동,1821
공차 마곡나루점 마곡동,1822
투썸플레이스 목동메가박스점 목동,1823
투썸플레이스 발산W타워점 마곡동,1824
고미푸딩 망원동,1825
디저트진진 송파동,1826
러브올디저트 천호동,1827
뮬리 역삼동,1828
분카샤롯데월드몰점 신천동,1829
샐러디 방이점 방이동,1830
서정적살롱 송파동,1831
자몽하다 송파동,1832
제네랄드링크샵 신사동,1833
카페애드 삼전동,1834
카페핑크데이지 동선동2가,1835
코지블루 송파동,1836
페블 서교동,1837
핸드쿤스트 방이동,1838
"과일에반하다,프루타 고대점 안암동5가",1839
노아스로스팅롯데에비뉴엘 월드타워점 신천동,1840
비컴로스터리 거여동,1841
스타벅스 송파마천사거리DT점 마천동,1842
일리카페잠실아이파크점 아이파크점 잠실동,1843
212베이크샵 마곡동,1844
니니브런치 석촌동,1845
더비너브로 반포동,1846
더플롯커피 마곡동,1847
카페 다이브 염창동,1848
"커피,한송이 등촌동",1849
더카페 독산이네스트점 독산동,1850
모르페커피 원효로1가,1851
스케일즈커피 방배동,1852
오하요도넛 원효로1가,1853
코마이스케이프 홍대점 서교동,1854
달콤스타 오금동,1855
더벤티 면목역점 면목동,1856
빽다방 방이시장점 방이동,1857
카페 인중독강동점 길동,1858
카페디15 망우동,1859
공차 회기점 휘경동,1860
투썸플레이스 이태원역점 이태원동,1861
교보핫트랙스 동대문점 을지로6가,1862
그라데이션커피 성수동1가,1863
던베이글 용산동2가,1864
바마셀 원효로1가,1865
스타벅스 서울세관사거리점 논현동,1866
스타벅스 신촌오거리점 노고산동,1867
카페마마스잠실점 마마스잠실점 신천동,1868
커티스 청파동3가,1869
투썸플레이스 강남자곡점 자곡동,1870
사이드테이블 연남동,1871
스터디카페특별 노량진동,1872
투썸플레이스 남부지방법원점 신정동,1873
투썸플레이스 양천구청점 신정동,1874
공차 구의점 구의동,1875
스타벅스 구의역점 구의동,1876
시드누아 중곡점 중곡동,1877
에스프레소바시 자양동,1878
카페다비다 다비다 구의동,1879
스타벅스경복궁역 통의동,1880
아티제 대신파이낸스센터점 저동1가,1881
메가엠지씨커피 강남포이점 개포동,1882
아임일리터 방화동,1883
아임일리터 방화역점 방화동,1884
에쉬본 연희동,1885
에스뜨레야 양재동,1886
카페알로하 양재동,1887
클레어플레이스 양재1호점 양재동,1888
공차 마곡역점 마곡동,1889
공차 이대서울병원점 마곡동,1890
니니키친 대흥동,1891
스타벅스 서강대흥역점 대흥동,1892
청년다방 신촌점 대현동,1893
카페129-11 129-11 연희동,1894
카페윤잇 신사동,1895
타이거슈가 홍대본점 서교동,1896
시옷구독커피 성수동2가,1897
워너커피 남성역점 사당동,1898
커피림 송정동,1899
놀숲이수역점 이수역점 사당동,1900
스타벅스 마포경찰서후문 아현동,1901
커피인더스트리 종암동,1902
투썸플레이스충정로역점 충정로역점 충정로3가,1903
홍콩다방 공덕점 공덕동,1904
부머스 도산점 신사동,1905
테르미니 용산아이파크몰점 한강로3가,1906
메가커피 고대정문점 제기동,1907
버블티킹 고대점 안암동5가,1908
성북동연우재 성북동1가,1909
스타벅스 안암역점 안암동5가,1910
아르켓 신사동,1911
오일리커피 안암동5가,1912
클락워크 제기동,1913
라뿔 송파동,1914
베러나이브스 석촌동,1915
빽다방 강동구청점 성내동,1916
스타벅스 노원역점 상계동,1917
카페 보스서울신림점 신림동,1918
커피박스신림 대학동점 신림동,1919
투썸플레이스 올림픽공원역점 방이동,1920
소소한그날 구의동,1921
아이아오 성내동,1922
치키차카초코 마곡점 마곡동,1923
카페구들 자양동,1924
토키 문래동3가,1925
다복다복 봉천동,1926
에쎄레젤라또 명동2가,1927
커피더맨 원효로1가,1928
그랜파키친 반포동,1929
올비바이테일러커피 대치동,1930
라온디저트 제기동,1931
카페 오와이 제기동,1932
투썸플레이스 제기동역점 제기동,1933
컴포즈커피 광진아차산점 구의동,1934
갸또마마 명일동,1935
커파우스 도화동,1936
곳간 연희동,1937
떼오도르 한남동,1938
사루비아다방 연희동,1939
메가엠지씨커피 은평뉴타운점 진관동,1940
메가커피 은평뉴타운점 진관동,1941
짝꿍제과 성내동,1942
커피익스플로러 성수동2가,1943
파티스리꼬똥 성내동,1944
후키커피 성내동,1945
스타벅스 봉은사로선정릉점 삼성동,1946
카페다인 역삼동,1947
카페두레브 두레브 세곡동,1948
폴바셋현대모터스튜디오서울점서울점 서울점 논현동,1949
베이글팩토리 청파동2가,1950
고망고 망원점 망원동,1951
도깨비커피 남창동,1952
먹고싶지롱 역촌동,1953
보드놀이터 서교동,1954
빽다방 불광역점 불광동,1955
아마스빈 버블티연신내점 갈현동,1956
컴포즈커피 불광제일점 대조동,1957
빽다방 숭실대점 상도동,1958
스타벅스 방배카페골목점 방배동,1959
카페 오오디 여의도동,1960
컴포즈커피 남성역점 사당동,1961
만랩커피 창동역점 창동,1962
저스트시즌 창동,1963
더카페 용문사거리점 용문동,1964
맘마미아오븐 도화동,1965
메가엠지씨커피 용문시장점 용문동,1966
아이캔커피 용산점 용문동,1967
우리동네노리터 효창동,1968
이디야커피 용산효창점 효창동,1969
컴포즈커피 용문시장점 용문동,1970
스타벅스 고대점 안암동5가,1971
스타벅스삼성교점 삼성교점 대치동,1972
용두다방 용두동,1973
할리스커피 한티역점 대치동,1974
공차화곡역점 화곡역점 화곡동,1975
디저트39 화곡역점 화곡동,1976
크로플로 화곡점 화곡동,1977
파스쿠찌 이대서울병원점 마곡동,1978
이디야커피 청구역점 신당동,1979
카페 인중독상도점 상도동,1980
아파트먼트기룬 장충동2가,1981
하이디하우스 신당동,1982
미러볼커피스탠드 원남동,1983
카페디 평창동,1984
모디피 등촌동,1985
투썸플레이스 강남KI타워점 서초동,1986
공차 홍대점 서교동,1987
빽다방 마포경찰서점 아현동,1988
투썸플레이스 마포공덕점 공덕동,1989
메르시보꾸 연희동,1990
카페흥신소 흥신소 행당동,1991
메가엠지씨커피 면목중앙점 면목동,1992
씨위드커피 이문동,1993
이디야커피 뚝섬유원지역점 자양동,1994
커스텀커피 건대점 자양동,1995
커피빈 건대스타시티점 자양동,1996
투썸플레이스 건대스타시티점 자양동,1997
UNUSUAL 당산동4가,1998
이디야커피 마곡나루역점 마곡동,1999
커피사피엔스이앤씨 드림타워점 양평동3가,2000
플립커피로스터스 마곡동,2001
리드커피스탠드 삼성동,2002
옥수서재 옥수동,2003
파라다이스커피숍 돈의동,2004
기글리하우스 신림동,2005
카페오름 신림동,2006
프롬카페 신림동,2007
설빙 가락시장역점 가락동,2008
쏭다방 거여동,2009
카페정성 가락동,2010
카페차란 거여동,2011
호감 가락동,2012
데니스 크로플팩토리 응암동,2013
투썸플레이스 종로알파빌딩점 서린동,2014
투썸플레이스광화문점 광화문점 신문로1가,2015
튀튀쿠키 누하동,2016
커피스미스 서교동,2017
루흔카페 신림동,2018
엘더스터디카페 서울대점 봉천동,2019
카페이드라 안국동,2020
세라젬웰카페 답십리점 답십리동,2021
알렉스더커피 신당동,2022
보그너커피 휘경동,2023
골드문커피 한강로3가,2024
날쌘카페 상암DMC점 증산동,2025
마당커피 상도동,2026
미스터힐링 명동역점 명동2가,2027
조앤더주스 용산아이파크몰점 한강로3가,2028
카페 우드진마곡나루점 마곡동,2029
카페새싹 상암동,2030
크럼피 봉천동,2031
할리스커피용산더프라임점 용산더프라임점 원효로1가,2032
빽다방 당산역점 당산동6가,2033
이디야커피 당산버드나루점 영등포동7가,2034
덤앤더머 홍대점 서교동,2035
메가엠지씨커피 봉일시장점 봉천동,2036
빽다방 봉천역점 봉천동,2037
커피캣츠웰 봉천동,2038
셀렉토커피 을지로점 인현동1가,2039
수목티 남창동,2040
스위스워터커피 워터커피 삼성동,2041
온더써드 신설동,2042
디저트카페2월5일 신정동,2043
젤라리소 신대방점 신림동,2044
라니크 공항동,2045
휴카페 창천동,2046
망티커피 성수점 성수동2가,2047
피죤그램 성수동2가,2048
쥬씨잠실학원사거리점 잠실학원사거리점 삼전동,2049
컴포즈커피 개포동점 개포동,2050
티번 송파점 송파동,2051
아크페브 보광동,2052
콰이트 상계동,2053
리멘틱 망원동,2054
솔트포레스트 연남동,2055
FROM818 봉천동,2056
니피커피 봉천동,2057
프롬팔일팔 봉천동,2058
CAFE216 신림동,2059
남대문커피 마곡동,2060
더런드렛 신림동,2061
더치앤빈 난향점 신림동,2062
스타벅스 국회대로점 여의도동,2063
스타벅스 서초동점 서초동,2064
알로할로 망원동,2065
에이바우트커피 선유도점 양평동4가,2066
이디야커피 성산중앙점 성산동,2067
이루리북스 도화동,2068
장수커피 등촌동,2069
카페 아데나 재동,2070
카페레브 신림동,2071
카페큐브 현대백화점디큐브점 신도림동,2072
메가엠지씨커피 우이동점 우이동,2073
메가엠지씨커피정릉 아리랑점 정릉동,2074
숲.O 쌍문동,2075
카미노커피로스터스 방학동,2076
탐앤탐스 덕성여대점 우이동,2077
립스트커피 묵동,2078
심플리에스프레소바 양평동4가,2079
폴바셋 강남GT타워점 서초동,2080
스타벅스 연희동점 연희동,2081
에프터눈커피 동교동,2082
감성커피 신논현점 논현동,2083
매카이 양평동2가,2084
이디야커피마곡역점 마곡역점 마곡동,2085
할리스커피 강남대로논현 논현동,2086
언커먼그라운드커피카페 성수동2가,2087
작업실 서초커피 서초동,2088
커스텀커피서초래미안리더스원점 서초동,2089
디저트솜 녹번동,2090
인포멀웨어 논현동,2091
카페105 연남동,2092
스타벅스신세계본점 신세계본점 충무로1가,2093
다름디저트 자양동,2094
밀피 화양동,2095
홈워크 화양동,2096
달콤 한위로 성북동1가,2097
배배커피 상계동,2098
무슈부부커피스탠드 망원동,2099
브루브로스커피 서교동,2100
이오월 상암동,2101
그릭앤 송파동,2102
도미넌트 성내동,2103
성내천커피 오금동,2104
오하나 방이동,2105
카페코브 석촌동,2106
리웨이커피 방이동,2107
스타벅스 서초중앙로점 반포동,2108
스타벅스 역삼포스코점 역삼동,2109
스타벅스 청담사거리점 청담동,2110
스타벅스 한티역점 대치동,2111
옥별정 하왕십리동,2112
빽다방 화곡역점 화곡동,2113
와플대학 화곡본캠퍼스 화곡동,2114
이디야당산 당산동5가,2115
이디야커피 압구정점 신사동,2116
커피베이 염창동투웨니퍼스트점 염창동,2117
커피베이 염창점 염창동,2118
커피볶는카페어썸 염창동,2119
투썸플레이스 염창역점 목동,2120
아마스빈 서울시립대점 전농동,2121
쥬씨휘경점 휘경점 휘경동,2122
커피온리 서울시립대점 전농동,2123
엘까페씨또바 신당동,2124
텀블리나커피 하월곡동,2125
신빙고 신당동,2126
컴포즈커피 신당동점 신당동,2127
쿠키빠와21커피크리머리 자양동,2128
널드커피 송파동,2129
레츠그릭 화곡동,2130
감성커피 길동사거리점 길동,2131
메가엠지씨커피 길동역점 길동,2132
쵸비하우스 석촌동,2133
노버든 당산동3가,2134
용다방 서교동,2135
카페 아에동대문점 흥인동,2136
커피로만 한강로3가,2137
달콤커피 역삼역점 역삼동,2138
로기스커피 면목동,2139
모던양갱집 정릉동,2140
어보브더힐 방배동,2141
에이그레이트카페 성수점 성수동2가,2142
카페 네츄럴100허니 신당동,2143
카페조이 성수동2가,2144
커피볶는집바오밥나무 서초동,2145
컴포즈커피 약수더시티점 신당동,2146
더모놀로그하우스 후암동,2147
베브릿지 숙명여대점 청파동2가,2148
본솔카페 청파동2가,2149
투썸플레이스용산트윈시티점 용산트윈시티점 동자동,2150
너드커피스탠드 청파동2가,2151
더벤티 대흥역점 대흥동,2152
매머드익스프레스 삼성타운점 서초동,2153
백미당D 타워점 청진동,2154
벤티프레소 강남점 서초동,2155
에그맛있다 청파동2가,2156
진심커피 공덕파크자이점 공덕동,2157
츄로101삼청점 삼청점 삼청동,2158
카페 라이더 서계동,2159
카페게이트 강남역센트럴점 역삼동,2160
커피빈 삼성전자강남사옥점 서초동,2161
콘띠오 양재동,2162
펠어커피 강남포스코사거리점 대치동,2163
폴바셋 서대문역점 순화동,2164
폴바셋 코리아나호텔점 태평로1가,2165
프라넬 청파동2가,2166
할리스 충무로점 필동2가,2167
공차 은평응암점 응암동,2168
투달러스커피 성수동2가,2169
곰발커피 후암동,2170
글래드유케임 용산동2가,2171
너드커피랩 동자동,2172
이디야커피 용산후암점 후암동,2173
카페 351 동자동,2174
더퍼즐 대흥동,2175
솟솟618 원지동,2176
쉼스토리 역삼동,2177
카페IMT 수표동,2178
커피밀 을지로2가,2179
에무 신문로2가,2180
위트앤시니컬 혜화동,2181
언덕다방 보광동,2182
이디야커피 역삼점 역삼동,2183
카페더블린 동숭동,2184
피어커피로스터스 성수동2가,2185
이디야커피 우림시장점 망우동,2186
카페소고 망우점 망우동,2187
탐앤탐스 더칼립소점 신사동,2188
ITTABLE 역삼동,2189
독서동행 역삼동,2190
투썸플레이스 강남역삼로점 역삼동,2191
하와이사자팩토리 신천동,2192
할리스커피 잠실광고회관점 신천동,2193
도화아파트먼트 도화동,2194
비커피 미아동,2195
빈웍스 구로디지털점 구로동,2196
아자아자 독산동,2197
카페 파라노이드구로 구로동,2198
카페보니또 사당점 남현동,2199
감성커피테라스 가락동,2200
데이던스 송파동,2201
모닝그루브 성내동,2202
벌툰 잠실새내점 잠실동,2203
빽다방 가락시장역점 가락동,2204
스타벅스 몽촌토성역점 방이동,2205
스타벅스 문정로데오점 가락동,2206
요미스라이스x요거트 가락동,2207
지오커피 문정점 문정동,2208
커피에반하다 신월동점 신월동,2209
커피타운 한강로2가,2210
타이거커피 계동,2211
플러스마이너스커피 가락동,2212
레이지나인 연희동,2213
앤디앤쌤 연희동,2214
커피코트 국회의사당역점 여의도동,2215
레어마카롱 대치동,2216
에드빗 삼성동,2217
공차 NC송파점 문정동,2218
공차 암사역점 암사동,2219
세라젬웰카페 고덕점 고덕동,2220
송화의카페 상일동,2221
이디야커피 응봉동점 응봉동,2222
카페노냥 냉천동,2223
더클로짓 합정동,2224
디저트39 공릉점 공릉동,2225
아마스빈 버블티마들역점 상계동,2226
백미당강남358 타워점 역삼동,2227
스타벅스 강남비젼타워점 역삼동,2228
스타벅스 신논현역점 반포동,2229
스타벅스 역삼초교사거리점 역삼동,2230
카페.김랩 이문동,2231
달리는커피 구의1호점 구의동,2232
디터틀 성북동,2233
딜리스 공릉동,2234
루히그 방배동,2235
매트팩토리 용두동,2236
몽아 군자동,2237
빽다방 건대로데오점 자양동,2238
썬스랩 창동,2239
와플대학 군자캠퍼스 군자동,2240
위트브라운 공릉동,2241
일일커피 암사동,2242
카페사근 사근동,2243
커피발아 중화동,2244
커피베이 군자점 군자동,2245
커피엉클샵 공릉동,2246
크룽크룽 하계동,2247
호말커피 행당동,2248
레어그루브 신길동,2249
베러댄와플 신림점 신림동,2250
브레드피트 여의도동,2251
스타벅스역삼럭키 역삼동,2252
커피온리샛강역사점 여의도동,2253
투썸플레이스 대방역점 신길동,2254
파브커피 공릉동,2255
로칼커피 갈월동,2256
북카페레벤 논현동,2257
스타벅스강남삼성타운점 강남삼성타운점 서초동,2258
미르보드게임 흑석동,2259
이공커피 흑석동,2260
컴포즈커피 중앙대점 흑석동,2261
플라타너스 나귀와 흑석동,2262
손탁 서교동,2263
열정공장 명륜4가,2264
오와케이크 성신여대점 동선동3가,2265
커피스미스 대학로서경대점 혜화동,2266
마스터그레이드커피 신정동,2267
블라썸컴패니언 신정동,2268
스티머스 여의도동,2269
언톨드스위츠 명동점 명동2가,2270
오늘은지은다방 신정동,2271
집앞카페 신정동,2272
커피스튜디오 신정동,2273
54계단커피 방배동,2274
샌드뱅크 사당동,2275
컵오브컴포트 상도1동,2276
시에스타 서소문동,2277
안드레아 신도림동,2278
코너빈 노량진동,2279
공차 신림포도몰점 신림동,2280
칠요일의케이크 청담동,2281
카페스밍스튜디오 스밍스튜디오 성수동1가,2282
가문비커피 안암동1가,2283
달굼당 신대방동,2284
더리터 상도점 상도동,2285
와플대학 노량진캠퍼스 노량진동,2286
카페 도르래 삼성동,2287
오와이커피 제기동,2288
카페포조 응암동,2289
커피빈 코리아신촌점 창천동,2290
스타벅스미아역점 미아역점 미아동,2291
이디야커피 미아역점 미아동,2292
쥬씨차얌신촌 이마트점 노고산동,2293
카페앰핑 노고산동,2294
프레쉬스터디카페 신촌점 창천동,2295
호이차 연희동,2296
갭나인 나인 석촌동,2297
루즈도어 합정동,2298
베리에이션 석촌동,2299
오후의파이 석촌동,2300
인타운커피 논현동,2301
카페수 방배동,2302
커피인류 개포점 일원동,2303
코히루 송파동,2304
호롤커피 석촌동,2305
카페 롱시티 청파동3가,2306
데일리3커피 서초동,2307
마이포레스트 양재동,2308
산체스커피 양재점 양재동,2309
헤브어트리 갈월동,2310
빽다방 돈암아리랑점 돈암동,2311
설곡랩커피로스터스 안암동4가,2312
이디야커피돈암아리랑점 돈암아리랑점 돈암동,2313
더벤티 연신내점 갈현동,2314
컴포즈커피 연신내점 불광동,2315
카프 응암동,2316
청년다방 동양미래대점 고척동,2317
청년다방 오목교역점 신정동,2318
카페아이엠티 고덕메가스퀘어점 고덕동,2319
코뮌에스프레소 소격동,2320
키친205 롯데월드몰점 신천동,2321
모리커피서울 중계은행사거리점 중계동,2322
이디야커피 도봉산점 도봉동,2323
인터미션 동숭동,2324
카페 그린버디 도봉동,2325
킹비즈센터 노고산동,2326
로맨틱타임 서초동,2327
온기경 양재동,2328
이디야커피 대치역점 대치동,2329
이디야커피 한티역점 대치동,2330
자르뎅마조렐 논현동,2331
아마스빈 중앙대점 흑석동,2332
쥬씨강남역세무서점 강남역세무서점 역삼동,2333
리사르커피을지로 예관동,2334
이디야커피 용산청파점 청파동1가,2335
행운보다행복 갈월동,2336
공차 서울역점 봉래동2가,2337
커피마마 중랑점 중화동,2338
킨포크도산 신사동,2339
메가엠지씨커피마포시민 공원점 망원동,2340
설빙 상암동,2341
지파시 롯데몰김포공항점 방화동,2342
투썸플레이스 합정메세나폴리스 서교동,2343
니드스윗 송파점 송파동,2344
비단콤마브런치 상도동,2345
공차 롯데시네마은평점 진관동,2346
공차 정동점 충정로1가,2347
마음의정원 진관동,2348
원슈가데이 진관동,2349
이디야커피 구파발역점 진관동,2350
이디야커피 염창동점 염창동,2351
이디야커피 염창역점 염창동,2352
하비커피 염창동,2353
더머커피 신대방동,2354
진을림 신길동,2355
슈퍼말차 롯데월드몰점 신천동,2356
카페와이 송파동,2357
플라워까페기리울 길동,2358
과일팡 강동점 천호동,2359
세레니티커피 풍납동,2360
숲속아지랑이 문정동,2361
카페설기 풍납동,2362
투썸플레이스 천호로데오점 천호동,2363
호야커피 성내동,2364
루메니코 용산동2가,2365
만랩커피 을지로5가점 을지로5가,2366
머드거트 용산동2가,2367
원스쿠키즈 후암동,2368
이디야커피 동부이촌동점 이촌동,2369
카페베네 세종문화회관 세종로,2370
파스쿠찌 용산더센트럴점 한강로3가,2371
AUFGLET 금호점 금호동1가,2372
스타벅스종로수송점 종로수송점 청진동,2373
커스텀커피 을지로점 관철동,2374
누운 망원동,2375
라온아토 홍은점 홍은동,2376
스플릿세컨드 연희동,2377
비지엠커피 방배동,2378
달냥 녹번동,2379
마름모커피 상암동,2380
비건카페달냥 녹번동,2381
이디야커피 고척스카이돔점 고척동,2382
브레쉬에비뉴 방학점 방학동,2383
온도감 방학동,2384
파르코카페 미아동,2385
스트라다 을지로점 을지로3가,2386
보헤미안박이추커피공장 상암동,2387
심플커피 장위동,2388
앤스 연남동,2389
앤스커피클럽 연남동,2390
올모스트홈카페 경리단길점 이태원동,2391
올모스트홈카페경리단길 이태원동,2392
데일리트로피칼 트로피칼 안암동5가,2393
캐시아커피하우스 등촌동,2394
커피하우스 캐시아 등촌동,2395
메가엠지씨커피 창동이마트점 창동,2396
메가엠지씨커피강북 시장점 수유동,2397
탐앤탐스 정릉점 정릉동,2398
배봉커피 장안동,2399
빽다방한양대점 한양대점 행당동,2400
스타벅스 왕십리역점 도선동,2401
이디야커피 마장역점 마장동,2402
제퍼커피 한강로2가,2403
SAYSOMETHING 통의동,2404
김.COFFEE 동선동5가,2405
미남커피 신림동,2406
바이란 하왕십리동,2407
보로우커피 통의동,2408
블루제이 하왕십리동,2409
챔스빈커피 상왕십리점 도선동,2410
플렉시블커피 동선동4가,2411
카페진 동선동2가,2412
스타벅스 강남세곡점 세곡동,2413
스타벅스 금호역점 금호동4가,2414
이디야커피 논골사거리점 금호동1가,2415
수유리조트 수유동,2416
수이아 창동,2417
빽다방종로관철점 종로관철점 관철동,2418
어나더커피로스터스 서교동,2419
이디야커피 동국대후문점 충무로5가,2420
이디야커피 연신내중앙점 대조동,2421
커피N빙수 역촌동,2422
어나더원커피 서교동,2423
어웨이크커피바 혜화동,2424
너에게커피 신림동,2425
알타미라 서교동,2426
엔제리너스 역삼점 역삼동,2427
엔제리너스강남역사거리점 강남역사거리점 역삼동,2428
카페 스텔라 방배동,2429
달꿈남매 면목동,2430
이디야커피 중랑경찰서점 신내동,2431
카페 오르모어 신내동,2432
카페러블리 암사동,2433
카페브릭 신내동,2434
온리밋 방이동,2435
카페나루 광장동,2436
커피빈코리아선릉로93길점 코리아선릉로93길점 역삼동,2437
한스 광진점 구의동,2438
투썸플레이스 도산공원사거리점 논현동,2439
카페로비 서초동,2440
파스쿠찌 장안사거리점 장안동,2441
원앤온리커피 대현동,2442
놀숲 마곡발산점 마곡동,2443
스타벅스 상암MBC점 상암동,2444
이나더베어 합정동,2445
길동이네 쌍문동,2446
디저트카페낙타 수유동,2447
로팸 수유동,2448
미스터힐링 종각역점 종로2가,2449
수유간 수유동,2450
스위트커피 수유동,2451
아임파인 방학동,2452
카조 수유동,2453
카페더문 방학동,2454
바나프레소 삼성점 삼성동,2455
커피랩스로스터리 문래동6가,2456
메이티엔 건대점 화양동,2457
녹원 회기동,2458
도너츠윤 덕성여대점 우이동,2459
소년커피 석관동,2460
덴시티커피 청담동,2461
일야에스프레소 염리동,2462
핑크멜로우 신사가로수길점 신사동,2463
로이즈 제2롯데월드몰점 신천동,2464
위드그레텔 쌍문동,2465
바니유 송파동,2466
프롬테오커피 연남동,2467
아티제 건국대병원점 화양동,2468
이디야커피 수유역점 수유동,2469
커피공장2010 쌍문동,2470
유니크스윗 상수동,2471
레어커피 여의도동,2472
버즈소커피 당산동4가,2473
오핀카페 영등포점 문래동3가,2474
로우포지션 신림동,2475
마카롱친구들 목동,2476
매머드커피 영등포구청역점 당산동3가,2477
김민혁커피 동선동2가,2478
달리는커피 독산1호점 독산동,2479
카페 그리닝봉천점 봉천동,2480
투썸플레이스가산대성디폴리스점 가산대성디폴리스점 가산동,2481
씨유그릭 대현동,2482
카페그리다 정릉동,2483
1028커피엔디저트 성내동,2484
메가엠지씨커피 면목역점 면목동,2485
아마스빈 방배역점 방배동,2486
우지커피 중랑구청점 신내동,2487
작은창고21 면목동,2488
카페향아 면목동,2489
