StringIndex,NumberIndex
더드롭바이 합정동,2448
이디야커피 창동대우점 창동,2449
이디야커피 장위2동점 장위동,2450
카페탄젠트 탄젠트 길동,2451
탄젠트 길동,2452
메가엠지씨커피 은평역촌점 역촌동,2453
컴포즈커피 은평신사점 신사동,2454
라떼킹 안암동5가,2455
아마스빈 고대안암점 안암동5가,2456
이디야커피 여의도역점 여의도동,2457
투썸플레이스 등촌역점 등촌동,2458
카페우붓 상도동,2459
카페훈훈 상암동,2460
더카페 가산노블루체점 가산동,2461
드롭탑 가산동,2462
커피타조 성수동2가,2463
와플대학 포도몰캠퍼스 신림동,2464
메가커피 가양역점 등촌동,2465
썬앤문SUN&MOON 삼전동,2466
커피조 삼전동,2467
티엠디저트랩 방이동,2468
카페 트레비 군자동,2469
트레비커피로스터스 군자동,2470
쏘리에스프레소바 계동,2471
카페더문 방학동,2472
미뇽미뇽 화곡동,2473
쥬씨 강서화곡역점 화곡동,2474
제이드커피 신정동,2475
카페레브 신림동,2476
이디야커피 신사점 논현동,2477
호이안로스터리 1호점 문정동,2478
던베이글 용산동2가,2479
딜리스 공릉동,2480
커피빈코리아강남역먹자골목점 코리아강남역먹자골목점 역삼동,2481
카페탄츠 풍납동,2482
카페 희다역삼점 역삼동,2483
빌리엔젤 신문로1가,2484
스타벅스 문화일보점 충정로1가,2485
아재커피 정동점 정동,2486
커피빈 코리아뉴압구정점 신사동,2487
방긋 창천동,2488
지니24스터디카페 홍은점 홍은동,2489
웨일즈커피메가박스 성수점 성수동1가,2490
날쌘카페 합정점 서교동,2491
엔제리너스 명동점 명동1가,2492
수수커피강남N 타워점 역삼동,2493
스타벅스 노량진동점 노량진동,2494
언더프레셔 삼성동,2495
스타벅스 삼성점 삼성동,2496
마이루틴 합정동,2497
캠토 구의동,2498
카페 로제타 무악동,2499
온오프커피 남영동,2500
커피랩스로스터리 문래동6가,2501
커피랩스로스터리 합정점 서교동,2502
커피청 행당동,2503
공차현대아울렛가산점 현대아울렛가산점 가산동,2504
스타벅스 이촌점 이촌동,2505
카페두센트레 삼전동,2506
투썸플레이스 송파잠실H타워점 잠실동,2507
릿커피로스터스 봉천동,2508
빌로우 성수점 성수동1가,2509
메가엠지씨커피마포시민 공원점 망원동,2510
스타벅스 건대입구점 화양동,2511
쥬씨압구정2호점 압구정2호점 신사동,2512
밀피 화양동,2513
정배다방 석촌동,2514
킨더프레스 성수점 성수동1가,2515
텐퍼센트커피 역삼점 역삼동,2516
인덴트커피룸 망원동,2517
비엔나커피하우스 건대스타시티점 자양동,2518
하브 전농동,2519
아크페브 보광동,2520
아틀리에젠즈 삼성동,2521
이젤커피앤바 망원동,2522
3안 삼청동,2523
커피로만 한강로3가,2524
유니페 구로동,2525
루이스의사물들 주교동,2526
씨에이커피 자양동,2527
디스위켄드 대조동,2528
아로이커피 녹번점 녹번동,2529
카페포조 응암동,2530
국민우유집 성북점 정릉동,2531
커피라움 정릉동,2532
바렌나에스프레소바 송파동,2533
보통의낭만 양평동4가,2534
포트캔커피 북가좌점 북가좌동,2535
아분드 한남동,2536
구할구 남산동2가,2537
드립하우스 개봉동,2538
카페 나른 개봉동,2539
리웨이커피 방이동,2540
마음의정원 진관동,2541
오페라빈에스프레소바 서초동,2542
카페수 서초동,2543
커피와차 통의동,2544
승룡이네집 성내동,2545
버튼플레이 상계동,2546
스타벅스 은행사거리점 중계동,2547
쿠방플러스 상계동,2548
아이빅쓰리커피엔드케이스 수유동,2549
커피엔드케이스 수유동,2550
벌툰 까치산역점 화곡동,2551
스타벅스 노원역점 상계동,2552
쥬씨 중곡점 중곡동,2553
이디야커피 이마트구로점 구로동,2554
컴포즈커피 방배카페거리점 방배동,2555
카페오가닉 오가닉 문래동3가,2556
비엔나커피하우스 이수역점 방배동,2557
이디야커피 논골사거리점 금호동1가,2558
리지트커피 이태원동,2559
엘파티오 성수동1가,2560
앵글러빈 필동2가,2561
틈커피 당산동1가,2562
커피온리 종로3가점 종로3가,2563
쿠카쿠 상봉점 상봉동,2564
어라운드스터디카페 상도점 상도동,2565
커피빈 논현역6번출구앞점 잠원동,2566
페라 대현동,2567
커피볶는아침 구의동,2568
소마드로잉카페 홍대점 서교동,2569
메가엠지씨커피 양천구청점 신정동,2570
메가엠지씨커피 뚝섬역점 성수동1가,2571
파스쿠찌 서울숲점 성수동1가,2572
커피하우스 퍼넬스페셜티 염리동,2573
퍼넬스페셜티커피하우스 염리동,2574
컵오브컴포트 상도1동,2575
스타벅스 도산사거리점 논현동,2576
투썸플레이스 도산공원사거리점 논현동,2577
빽다방 신대방역점 신림동,2578
스타벅스 구의역점 구의동,2579
리브어트레이스 도림동,2580
콘시드서울 한강로3가,2581
빈티지204 녹번동,2582
스타벅스 선릉점 대치동,2583
펠어커피 구의점 구의동,2584
올딧세 한강로3가,2585
예셰숄 성수동2가,2586
원모어커피바 석촌동,2587
프롬라떼 연남동,2588
메가엠지씨커피 길음뉴타운점 길음동,2589
꽈배배 은행사거리점 중계동,2590
마리웨일237 노원점 상계동,2591
샐러디 방이점 방이동,2592
끌레르봉봉 논현동,2593
인더스트 서교동,2594
카페소담 서교동,2595
카페엘팡 역삼동,2596
로흐ROUHE 마곡동,2597
유니드마이요거트 신사점 신사동,2598
아티제 부영태평빌딩점 태평로2가,2599
커피집이공 신정동,2600
돌체돌체 성수동2가,2601
커피더캠프 보라매롯데타워점 신대방동,2602
트롤비즈코리아 성수동1가,2603
희망카페 1호점 신정동,2604
희망카페 3호점 신월동,2605
문랜딩 보광동,2606
메가MGC커피답십리초점 답십리동,2607
이디야커피 북창동점 태평로2가,2608
어웨이크커피바 혜화동,2609
메가엠지씨커피 수유사거리점 수유동,2610
비밀의화원리버타운 역삼동,2611
오가다 서울인사동점 관훈동,2612
누을 망우동,2613
이디야커피 대치역점 대치동,2614
이디야커피 한티역점 대치동,2615
담쟁이집 견지동,2616
알렉스더커피 성북점 성북동,2617
비에이블스터디카페샤로수길센터 신림동,2618
페이브베이커리 서울대점 신림동,2619
떼루와떼루와반포점 떼루와반포점 반포동,2620
스타벅스 강남에비뉴점 서초동,2621
카페테인 정릉동,2622
탄탈라이즈르네테르커피 압구정동,2623
투썸플레이스 방배카페거리점 방배동,2624
아크로마커피바 상수동,2625
씨크스페셜티커피 봉천동,2626
오스타커피 논현동,2627
몽바커피 역삼동,2628
GS25 명륜성대점 명륜1가,2629
메가엠지씨커피동묘 숭인점 숭인동,2630
이디야커피 영등포아크로타워점 영등포동7가,2631
쥬씨&차얌 이문동,2632
카페미드나잇 논현동,2633
커피빈 코리아중계동은행사거리점 중계동,2634
로비 중동,2635
어반그레이 역삼동,2636
커피신념 역촌동,2637
더리터 중곡역점 중곡동,2638
커피101 서교동,2639
투썸플레이스 상암MBC점 상암동,2640
크라클랭 노고산동,2641
카페다오 혜화동,2642
딜리커피 서교동,2643
무브모브 성수동2가,2644
Fruits 서초동,2645
해머스미스커피아래 역삼점 역삼동,2646
슬래시위드 당산동4가,2647
파티스리꼬똥 성내동,2648
드뷰 하월곡동,2649
설빙 광운대점 월계동,2650
쥬시 금천은행나무점 시흥동,2651
콘레드커피 광운대점 월계동,2652
니들누들 목동,2653
메가엠지씨커피 용마산역점 면목동,2654
라플레르수 부암동,2655
있소커피 광장동,2656
미러볼커피스탠드 원남동,2657
달리는커피 목동,2658
이디야커피 뚝섬유원지역점 자양동,2659
헤리스헤이스 마곡동,2660
1980벽돌집 신정동,2661
투썸플레이스 양천구청점 신정동,2662
오늘도벨카롱 답십리동,2663
할리스커피 망우점 망우동,2664
꿀밀 중계동,2665
모리커피서울 중계은행사거리점 중계동,2666
고나카페 구산동,2667
카페가토 마곡동,2668
프롬하츠커피 응암점 응암동,2669
메가엠지씨커피 등촌역점 목동,2670
해브어나이스데이 중곡동,2671
카페 817 면목동,2672
커피마마 돌곶이점 장위동,2673
테바커피 상봉동,2674
만랩커피 이수역점 방배동,2675
아아수혈 신림직영점 신림동,2676
럭키스타커피로스터스 행당동,2677
카페 아데나 재동,2678
카페사근 사근동,2679
누하스 한남동,2680
이디야커피 공덕롯데캐슬 공덕동,2681
이디야커피 신도림메르디앙점 신도림동,2682
스타벅스 순천향입구점 한남동,2683
오서독스 동자동,2684
코코브커피 신수동,2685
꾼낚시카페 홍대신촌점 창천동,2686
커피사피엔스 가재울점 남가좌동,2687
이디야커피 가산그레이트점 가산동,2688
아름다운차갤러리 인사동,2689
루디먼트 성수동2가,2690
메가엠지씨커피 상계백병원점 상계동,2691
이디야커피 광산사거리점 수유동,2692
레드애플을지 트윈타워점 을지로4가,2693
스타벅스 길음역점 돈암동,2694
오츠에스프레소 상수동,2695
매머드커피중앙대점 중앙대점 흑석동,2696
오도브 오금동,2697
커피베이 현대시장점 봉천동,2698
컴포즈커피 봉천점 봉천동,2699
엘더스터디카페 영등포점 영등포동,2700
빽다방 가오리역점 수유동,2701
유메 봉천동,2702
노벨라 성산동,2703
카페돌담콩 태평로2가,2704
STDO 성수동1가,2705
노아스로스팅 신사점 잠원동,2706
에피세리꼴라주 한남동,2707
빌리엔젤 서여의도점 여의도동,2708
"망원,그커피 망원동",2709
레인바우 길동,2710
카페1046 길동,2711
별이네커피집 화곡동,2712
공차 외대점 이문동,2713
컴포즈커피 신당동점 신당동,2714
프루츄 노고산동,2715
레드테이프 신길동,2716
카페쉼; 신길동,2717
빌리엔젤 마곡역점 마곡동,2718
백야드빌더 성수점 성수동1가,2719
커피빈 코리아대학로마로니에점 동숭동,2720
누나 상암동,2721
카페 데이롱 상암동,2722
고래상점 서교동,2723
한남베르그 한남동,2724
이로리로스터스 잠실동,2725
팔공티 서대문역점 충정로2가,2726
디저트39 강동역점 성내동,2727
구테로이테 수유동,2728
스타벅스 동숭로아트점 동숭동,2729
나리당 사당동,2730
메가엠지씨커피4.19사거리점 수유동,2731
메가엠지씨커피가 오리역점 수유동,2732
투썸플레이스 CGV수유 수유동,2733
우드베어망원 망원동,2734
카페마디 봉천동,2735
데니스 커피암사점 천호동,2736
카페달담 천호동,2737
토즈모임센터건대점 건대점 화양동,2738
리틀채스우드 성내동,2739
채스우드커피 성내동,2740
투썸플레이스 아름제일여성병원점 구로동,2741
이디아 구로미성점 신도림동,2742
이디야커피 구로미성점 신도림동,2743
메가엠지씨커피 금천독산점 독산동,2744
똑똑카페 망우동,2745
이디야커피 양원역점 망우동,2746
카페코브 석촌동,2747
139COFFEE 전농동,2748
볼랫 답십리동,2749
언오프 전농동,2750
적정고요 전농동,2751
쿠도스커피로스터즈 공덕동,2752
빽다방 신림대학점 신림동,2753
코코버블티 강남역점 역삼동,2754
길동이네 쌍문동,2755
썬스랩 창동,2756
루네쌍스다방 부암동,2757
셀렉토커피 가재울점 북가좌동,2758
카페베네 선릉역점 삼성동,2759
잉크커피 구로동,2760
스타벅스 역삼아레나빌딩점 역삼동,2761
이디야커피 양천향교역점 등촌동,2762
카페홈즈 마곡동,2763
요거트맨 강남구청점 삼성동,2764
코히루 송파동,2765
카페 오노프 문정동,2766
투썸플레이스서울대역중앙점 서울대역중앙점 봉천동,2767
메리고라운드 연남동,2768
원스커피 미아점 길음동,2769
아르미안 화곡동,2770
카페 아르미안 화곡동,2771
림벅와플 합정점 합정동,2772
엠프티폴더스 봉천동,2773
카페조이 성수동2가,2774
파스쿠찌 강서NC백화점점 등촌동,2775
카페비쥬 내발산동,2776
놀숲 강남교보타워점 서초동,2777
디오델커피 독산동,2778
카페 플레이온보드게임 구로동,2779
맛차차 성수동1가,2780
어야가자 역삼동,2781
냉큼오레오 화곡동,2782
우리동네일등가양커피집 가양동,2783
공차 까치산역점 화곡동,2784
매머드익스프레스 삼성타운점 서초동,2785
홍콩다방 공덕점 공덕동,2786
메가엠지씨커피대치학원가점 대치동,2787
카페봄 역삼동,2788
스터디카페특별 노량진동,2789
할리스커피노량진역점노량진역점 노량진역점 노량진동,2790
팔짱 성산동,2791
메가엠지씨커피 거여역점 거여동,2792
메가엠지씨커피위례와이즈더샵 장지동,2793
원스어데이 화곡동,2794
스타벅스 강남구청정문점 청담동,2795
스타벅스 건대스타씨티점 자양동,2796
스타벅스 잠실점 신천동,2797
송리단타로 송파동,2798
파라다이스커피숍 돈의동,2799
담대하게커피워크 응암동,2800
코페아신드롬 마포점 성산동,2801
GATECOFFEE 도림동,2802
카페에스토 문래동1가,2803
메가엠지씨커피 마들역점 상계동,2804
메가엠지씨커피 상계보람점 상계동,2805
카페트윈즈 중곡동,2806
스타벅스마포일진빌딩점 마포일진빌딩점 도화동,2807
메가엠지씨커피 당산중앙점 당산동5가,2808
엔제리너스 노량진점 노량진동,2809
탐앤탐스 양재위메스점 양재동,2810
김종욱커피 성수동1가,2811
멜팅팟 평창동,2812
에이더블유케이 용산동3가,2813
투썸플레이스 강남KI타워점 서초동,2814
세라젬웰카페 문정점 문정동,2815
펠어커피초코 수유동,2816
너드커피스탠드 청파동2가,2817
카페멍스 상계동,2818
잠바주스 연세세브란스점 신촌동,2819
위드그레텔 쌍문동,2820
커핀그루나루 올림픽공원역점 방이동,2821
메가엠지씨커피 황학사거리점 하왕십리동,2822
이디야커피 동묘역점 숭인동,2823
송스커피 마천동,2824
콘레드커피 마곡동,2825
콘레드커피 마곡점 마곡동,2826
빽다방종로관철점 종로관철점 관철동,2827
컴포즈커피 사당임하빌딩점 사당동,2828
케인다 오금동,2829
스타벅스 가재울뉴타운점 남가좌동,2830
휴카페 서교동,2831
카페올리 신월동,2832
틱택커피 신대방동,2833
여진카페 중곡동,2834
카페 라이더 서계동,2835
탐앤탐스한성대점 한성대점 동소문동3가,2836
도니바니애견카페 상계동,2837
메가커피 이수태평점 사당동,2838
요거트월드 신대방동,2839
카페솔 홍제동,2840
스타벅스 한티역점 대치동,2841
두나미스커피 보라매점 신길동,2842
카페 유유얼셀프 신길동,2843
리원 이태원동,2844
카페 오메가 명일동,2845
공차 녹번역점 응암동,2846
홍스커피 홍제동,2847
투썸플레이스 명동대연각타워점 충무로1가,2848
투썸플레이스충정로역점 충정로역점 충정로3가,2849
엔터타로 서초동,2850
컬러그릭 망우동,2851
투썸플레이스동서울터미널 동서울터미널 구의동,2852
더벤티 롯데마트김포공항점 방화동,2853
더벤티 양천향교역점 마곡동,2854
메가엠지씨커피가양초점 가양동,2855
샵힘이나는커피생활 발산역점 마곡동,2856
아이캔커피 마곡점 등촌동,2857
커피사피엔스등촌데시앙플렉스점 등촌동,2858
컴포즈커피 등촌3동점 등촌동,2859
빌리엔젤 마곡점 마곡동,2860
이로랑 목동,2861
솔샘커피 미아동,2862
커피베이 솔샘역점 미아동,2863
더벤티 연신내점 갈현동,2864
언커먼그라운드커피카페 성수동2가,2865
이디야커피 삼각지점 한강로2가,2866
카페 비타스터디 신내동,2867
카페868 868 역삼동,2868
컴포 즈낙성대점 봉천동,2869
오시요거트 성수동1가,2870
유스트레스 성수동2가,2871
포동푸딩 용산점 한강로3가,2872
패트릭스와플 여의도동,2873
스타벅스 대치대원빌딩R점 대치동,2874
스타벅스 청담점 청담동,2875
마당커피 상도동,2876
니블스 신사동,2877
단일서울 성수동1가,2878
소크 신당동,2879
파오리 신당동,2880
페이토커피 서초동,2881
빽다방 우장산역점 화곡동,2882
스타벅스 우장산역점 내발산동,2883
크로플덕 봉천동,2884
보헤미안박이추커피공장 상암동,2885
오늘:커피 성산동,2886
커피하오 목동,2887
컴포즈커피 목동깨비시장점 목동,2888
매개체커피 신사동,2889
벌툰 잠실새내점 잠실동,2890
열공다방스터디카페 사가정점 면목동,2891
메가커피 망원역점 망원동,2892
테일숍 창전동,2893
스타벅스 압구정윤성빌딩점 신사동,2894
더블루스 상수동,2895
포퀸스보드카페 등촌점 등촌동,2896
칠요일의케이크 청담동,2897
스파드바니바니 논현동,2898
앤선커피 방이동,2899
베이글팩토리 청파동2가,2900
메가커피 숭실대입구역점 상도동,2901
위넌스터디카페 숭실대점 상도동,2902
벼리스타 서초동,2903
루시오 상계동,2904
스타벅스여의도점 여의도점 여의도동,2905
투썸플레이스 대방역점 신길동,2906
메가엠지씨커피미아 수유시장점 미아동,2907
빽다방 수유시장점 수유동,2908
이삭토스트 방배동점 방배동,2909
카페 우드진마곡나루점 마곡동,2910
빽다방 돈암아리랑점 돈암동,2911
명동사주카페샤프 충무로1가,2912
공차양재본점 양재본점 양재동,2913
히어커피 양재동,2914
커피인류고래힐점 고덕동,2915
스타벅스 문래동점 문래동3가,2916
스타벅스선릉로점 선릉로점 역삼동,2917
파니스 고덕동,2918
노란꼬무줄 송파동,2919
더카페 송파가락점 송파동,2920
이디야커피 삼전역점 삼전동,2921
할리스 방이역점 오금동,2922
스타벅스 이수자이점 사당동,2923
조이커피 상계동,2924
김화자카페 창동,2925
이너모스트 공릉동,2926
마름모커피 상암동,2927
메가엠지씨커피 강동구청점 성내동,2928
스타벅스 석촌호수점 송파동,2929
이디야커피 강동구청점 성내동,2930
커피로드463 성내동,2931
커피빈 올림픽공원북2문앞 성내동,2932
커피빈코리아올림픽공원북 성내동,2933
컴포즈커피 강동구청점 성내동,2934
피넛커피 강동점 고덕동,2935
피에로커피 성내동,2936
할리스 고덕그라시움후문점 고덕동,2937
메가엠지씨커피강남 세곡점 세곡동,2938
컴포즈커피 문정동,2939
컴포즈커피 문정테라타워점 문정동,2940
빽다방 개봉역점 개봉동,2941
컴포즈커피 개봉시장점 개봉동,2942
투썸플레이스 구로역점 구로동,2943
더비너브로 반포동,2944
스타벅스 서초중앙로점 반포동,2945
키노양평 양평동1가,2946
스타벅스 마포염리점 염리동,2947
이디야커피 강서가양동점 가양동,2948
젤르 가양동,2949
더벤티 서대문역점 냉천동,2950
이디야서대문점2호 냉천동,2951
이디야커피 송파파인타운점 장지동,2952
빽다방 답십리사거리점 답십리동,2953
어메이징커피 종로1가,2954
빽다방 신정네거리점 신정동,2955
인조이더요거트 성내동,2956
마이호밀 종암동,2957
핑크멜로우 신사가로수길점 신사동,2958
더벤티 양재우면점 양재동,2959
모호 양재동,2960
커피에반하다 화곡점 화곡동,2961
엔제리너스 역삼점 역삼동,2962
엔제리너스강남역사거리점 강남역사거리점 역삼동,2963
CAFEWONDER카페원더 카페원더 양재동,2964
오우아 방배동,2965
카미노커피로스터스 방학동,2966
홈 문래동4가,2967
이화다방 을지로2가,2968
스마일빈 신정동,2969
타이거슈가 삼성점 삼성동,2970
할리스 청담삼성로점 삼성동,2971
투썸플레이스 공덕풍림빌딩점 공덕동,2972
스타벅스 서울역서부점 서계동,2973
알버트파크 연남동,2974
억셉트커피 양재점 개포동,2975
디저트39 등촌역점 염창동,2976
빽다방 강서블루나인점 염창동,2977
스타벅스 을지로내외빌딩점 을지로2가,2978
팔공티 염창점 염창동,2979
골든서울호텔 염창동,2980
레드엘리펀트 목동,2981
소소한그날 구의동,2982
투썸플레이스 신대방삼거리점 상도동,2983
플렘므 연남동,2984
089커피앤베이커리 화곡동,2985
곰미커피 구로동,2986
커피가지고요 노량진동,2987
커피에반하다 삼성점 삼성동,2988
컴포즈커피 코엑스사거리점 삼성동,2989
글래드유케임 용산동2가,2990
더플라잉팬블루 이태원동,2991
메가엠지씨커피 창천점 창천동,2992
메가커피 청량리역점 청량리동,2993
파이브브루잉 방배동,2994
도식화 서교동,2995
타크 성수동1가,2996
스타벅스 서초구청점 서초동,2997
투썸플레이스 뱅뱅사거리점 서초동,2998
카페흥신소 흥신소 행당동,2999
오가다대치점 대치점 대치동,3000
모프커피앤베이크샵 신길동,3001
커피집도씨 신대방동,3002
커피빈 삼성전자강남사옥점 서초동,3003
앤디스커피 연남점 연남동,3004
토굽스커피 연희동,3005
스타벅스 독립문역점 교북동,3006
인플런스CAFE 송파동,3007
공차 홍대점 서교동,3008
카페클라츠 갈현동,3009
낄낄 휘경동,3010
웨일즈커피 서초점 서초동,3011
키커피컴퍼니파미에스테이션점 반포동,3012
가나슈블랫 연남동,3013
모몽 청파동3가,3014
엔티커피 종로6가,3015
코스믹라떼 서교동,3016
틴패낼리 신월동,3017
청년다방 중곡점 중곡동,3018
더벤티 노원문화의거리점 상계동,3019
더벤티 중계은행사거리점 중계동,3020
"밸리,커피집 가산동",3021
이디야커피 송파한양점 송파동,3022
티브비 응암동,3023
갤러리커피하우스 성북동,3024
세네동 옥인동,3025
프롬하츠커피신설동지웰홈스점 신설동,3026
빈웍스 구로디지털점 구로동,3027
소소정찻집 사당동,3028
메가엠지씨커피 가락중앙점 가락동,3029
메가엠지씨커피 굽은다리역점 명일동,3030
스타벅스 아시아선수촌점 잠실동,3031
엔제리너스 대한제당점 신천동,3032
이디야커피 잠실나루역점 신천동,3033
투썸플레이스 삼성도심공항점 삼성동,3034
회현카페 회현동1가,3035
이디아 강서NC점 등촌동,3036
이디야커피 구로궁동점 궁동,3037
일리카페 대학로점 혜화동,3038
집사의하루 건대점 화양동,3039
33카페 여의도동,3040
공차 여의도점 여의도동,3041
백미당 IFC몰점 여의도동,3042
스무디킹 여의도IFC몰점 여의도동,3043
디저트킴 대방동,3044
반달커피서울 자양점 자양동,3045
보스커피&브런치 봉천동,3046
부라더스 우이동,3047
블랑슈크레 중계동,3048
엘카페 성수동1가,3049
이디야커피 송파헬리오시티점 석촌동,3050
카페요이 합정동,3051
스타벅스 무교동점 무교동,3052
탐앤탐스 용산아이파크몰점 한강로3가,3053
아마스빈 구산역점 구산동,3054
메가엠지씨커피 명지대점 남가좌동,3055
하피 성수동1가,3056
저스트시즌 창동,3057
미라클스터디카페 쌍문점 쌍문동,3058
와플대학 쌍문캠퍼스 쌍문동,3059
컴포즈커피 방학선덕점 쌍문동,3060
카페이즈니 베이킹랩 동교동,3061
에이투지카페 태평로1가,3062
컴포즈커피 봉일시장점 봉천동,3063
만랩커피 상암사보이시티DMC점 상암동,3064
매머드익스프레스 상암사보이시티점 상암동,3065
벨에시크 남가좌동,3066
선휴커피 남가좌동,3067
스타벅스 목동트라팰리스점 목동,3068
와밀 마곡동,3069
커피볶는그랑 동교동,3070
로우커피한남 한남동,3071
무궁화로스터즈 창동,3072
모던양갱집 정릉동,3073
공차 하월곡점 하월곡동,3074
아마스빈 버블티우장산역점 내발산동,3075
커피스트 신문로2가,3076
만랩커피선릉아크로텔점 선릉아크로텔점 삼성동,3077
투썸플레이스 선릉로점 역삼동,3078
커스텀커피 잠실나루점 신천동,3079
더카페 방이점 오금동,3080
랭스터디카페 이대점 대현동,3081
이디야커피 백련산아이파크점 응암동,3082
커피팝 연희동,3083
이디야커피 개화산역점 방화동,3084
빨간벽돌 신대방동,3085
워너커피 상도동,3086
스타벅스 구파발사거리 진관동,3087
스타벅스 한국프레스센터점 태평로1가,3088
투썸플레이스상암E&M점 상암E&M점 상암동,3089
이디야커피 문정중앙점 문정동,3090
이디야커피 불광중앙점 불광동,3091
영플랜츠&갤러리영 쌍문동,3092
강남커피 역삼동,3093
커피인더스트리 방배동,3094
스타벅스 대치한티점 대치동,3095
스타벅스 봉은사역점 삼성동,3096
이디야커피 만리동고개점 만리동2가,3097
쥬씨 영등포시장역점 영등포동5가,3098
커피빈코리아인사점 코리아인사점 낙원동,3099
빽다방 상도E편한점 상도동,3100
공차 마포역점 도화동,3101
카페심볼 원효로1가,3102
커피더맨 원효로1가,3103
커피온리 서울시립대점 전농동,3104
불암산정원지원센터 중계동,3105
컴포즈커피 길동중앙점 길동,3106
컴포즈커피 자양하늘채점 자양동,3107
엔제리너스 청구역점 신당동,3108
99트레인 동교동,3109
루나모디카 대치동,3110
한강에스프레소 망원동,3111
4콤마2 상월곡동,3112
아티제 대신파이낸스센터점 저동1가,3113
할리스커피용산더프라임점 용산더프라임점 원효로1가,3114
청계다방 원지동,3115
요거트맨 문정점 문정동,3116
커피드메소드 삼성점 삼성동,3117
블랙벤자민 화곡동,3118
그릿커피랩 신림점 신림동,3119
청파동커피 청파동2가,3120
더카페 독산점 독산동,3121
사가정명보드게임 면목동,3122
빽다방 구의역점 자양동,3123
최가커피 자양동,3124
카페 열두달 자양동,3125
카페구들 자양동,3126
마이크로브레이크커피 양재동,3127
매머드익스프레스매헌역점 양재동,3128
스타벅스 청량리역사점 전농동,3129
빌리엔젤 종각역점 공평동,3130
땡땡커피 마곡동,3131
카페숨 등촌동,3132
탐앤탐스 마곡이너매스점 마곡동,3133
커피스튜디오 신정동,3134
스타벅스 안국점 재동,3135
커피나커피너 합정동,3136
카페 혜화로 명륜1가,3137
수커피볶는집 저동2가,3138
카페와이 송파동,3139
빽다방신림역1호점 신림역1호점 신림동,3140
버몬커피 능동,3141
멍멍이다방 화곡동,3142
아마도 등촌동,3143
달콤커피 종로종각점 관철동,3144
랭스터디카페 신림점 신림동,3145
설빙 응암역점 신사동,3146
메가커피 우장산역점 내발산동,3147
더벤티 중앙대점 흑석동,3148
양승진커피 번동,3149
공차 태평로점 태평로2가,3150
리트웨이 내발산동,3151
이디야커피 장승배기역점 상도동,3152
카페게이트 고대안암점 안암동5가,3153
카페단색 합정동,3154
커피빈 대치역점 대치동,3155
제이드립 하월곡동,3156
모어모어베이킹 암사동,3157
이디야IBK고객센터 한남동,3158
프롬하츠커피 남산타운점 신당동,3159
메가엠지씨커피 금호역점 금호동4가,3160
버티컬 서교동,3161
스타벅스 은평이마트점 응암동,3162
카페 백련스터디 응암동,3163
커피에반하다 은평신사점 신사동,3164
이월오일 자양동,3165
빽다방 신설동역1호점 신설동,3166
배봉커피 장안동,3167
커피향기 휘경동,3168
세라떼 신길동,3169
"커피,한송이 등촌동",3170
빽다방 공릉역점 공릉동,3171
컴포즈커피 노원공릉점 공릉동,3172
올어바웃어스 연남동,3173
버블베어 방화동,3174
브렛서울 화양동,3175
C27 현대시티아울렛가산점 가산동,3176
스타벅스 문정로데오점 가락동,3177
가람커피로스터스 신원동,3178
커피스미스 대학로서경대점 혜화동,3179
컨템포 성수동2가,3180
메가엠지씨커피창동 어울림점 창동,3181
메가커피 신창시장점 창동,3182
빽다방 화양사거리점 성수동2가,3183
작심스터디카페 화양점 화양동,3184
커피나무 어린이대공원역점 군자동,3185
이디야커피 송정역점 공항동,3186
네가있어고마워 양평동6가,3187
스타일커피 삼성동,3188
아티제 도산로점 신사동,3189
달콤가든 논현동,3190
이디야커피 합정동점 합정동,3191
폴바셋 서대문역점 순화동,3192
디저트39 불광점 불광동,3193
공차 서강대점 신수동,3194
이디야커피 용산원효점 원효로4가,3195
카페 쏭스디저트 신창동,3196
컴포즈커피 마포신수점 신수동,3197
통툰만화까페 내발산동,3198
22번가 신내동,3199
블루샥 망우역점 망우동,3200
인디펜던트커피 전농동,3201
잇덴굿 상봉점 상봉동,3202
커피플랜트 도곡동,3203
서른커피 신사동,3204
헬로방방 마포아현점 아현동,3205
더카페 상도점 상도동,3206
스타벅스 구로호텔점 구로동,3207
이디야커피 중곡중앙점 중곡동,3208
커피베이 군자점 군자동,3209
굴리엘모 신도림테크노마트점 구로동,3210
브이커피 등촌동,3211
카페굴리엘모 구로동,3212
투썸플레이스올리브영본점 올리브영본점 명동1가,3213
그래그릭 중곡동,3214
스타벅스 아차산역점 구의동,3215
심;심 능동,3216
에이요커피 군자동,3217
카페올 중곡동,3218
피코야 중곡동,3219
피크닉베이크 연희동,3220
커피베이 광진구청점 구의동,3221
커피베이구의점 구의점 구의동,3222
어굿이어 연희동,3223
스타벅스 마로니에공원점 동숭동,3224
레어그루브 신길동,3225
에이바우트커피 선유도점 양평동4가,3226
매머드익스프레스 역삼신한점 역삼동,3227
카페커먼띵스 서초동,3228
빽다방 번동초교점 번동,3229
해머스미스커피역삼 테헤란로점 역삼동,3230
스타벅스 교대점 서초동,3231
유캔두잇 서초교대점 서초동,3232
아이캔커피 용산점 용문동,3233
메가커피 신설동역점 신설동,3234
커피볶는야곱 중계동,3235
이디야커피 역삼역점 역삼동,3236
텐퍼센트커피 하월곡점 하월곡동,3237
